,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
138,2,2,2,1,5,2,3,75.89999999999999,3,1,1,6,1,3,4,2,3,12447.042826,67,25000000
139,2,2,3,2,2,3,3,62.7,2,1,1,10,1,3,4,1,3,7633.9,55,3
140,1,1,1,1,5,1,4,66.0,2,1,1,8,1,1,4,3,1,12053.274276,55,66000000
141,1,1,3,15,5,1,4,49.5,1,1,1,5,3,2,4,3,1,7825.015574,55,54000000
142,3,1,3,14,4,2,5,79.19999999999999,3,1,1,7,1,1,4,1,1,7867.90315,35,42000000
143,3,1,3,4,4,1,4,138.6,4,1,2,14,1,3,4,4,1,7092.9456035,35,5
144,3,2,1,1,6,1,5,82.5,2,1,1,10,2,1,3,2,3,19542.3,67,18000000
145,1,1,3,24,2,2,5,79.19999999999999,3,1,1,8,1,3,4,4,3,5959.87,35,66000000
146,3,1,3,7,2,3,4,79.2,2,1,1,9,1,3,4,5,1,14394.615641,45,6
147,1,1,3,8,3,2,4,108.9,3,1,2,12,1,3,4,4,1,11073.2,45,90000000
148,3,1,3,4,3,3,4,69.3,2,1,1,8,1,3,4,2,5,6330.07,67,18000000
149,1,2,2,2,4,2,4,49.5,2,1,1,8,1,1,5,1,2,11993.858273,67,2
150,2,2,1,1,6,2,1,99.0,3,1,1,4,4,1,3,2,3,14256.22,67,3
151,1,2,3,14,2,3,6,112.2,3,1,2,15,1,3,5,4,1,19076.848574,45,9
152,2,2,1,1,6,1,5,99.0,3,1,1,16,4,1,3,2,3,15648.04,67,18000000
153,1,1,1,1,6,1,3,99.0,3,1,1,8,1,3,5,4,3,10633.94,55,5
154,2,2,1,1,6,1,4,99.0,3,1,1,12,2,3,3,2,3,8095.51,67,2
155,1,1,3,13,3,1,5,69.3,2,1,1,6,3,1,4,3,1,15700.309844,35,42000000
156,3,2,1,1,5,2,3,85.8,3,1,1,8,2,1,3,4,5,9974.95,55,25000000
157,2,2,3,2,6,1,3,42.9,2,1,1,6,1,1,4,1,1,5773.29717,35,2
158,1,2,1,1,6,2,6,99.0,3,1,2,14,4,3,5,2,1,6534.28,67,4
159,3,2,1,1,5,4,1,75.89999999999999,3,1,1,7,2,1,3,1,3,4745.6187523,67,12000000
160,1,1,3,4,4,2,3,49.5,2,1,1,4,1,1,4,3,1,8002.7947501,45,25000000
161,1,2,3,1,3,3,5,115.5,3,1,2,7,1,1,4,4,1,7885.0159818,55,25000000
162,3,2,3,2,4,4,4,85.8,3,1,1,8,1,3,3,4,1,5047.67,45,42000000
163,2,2,1,1,6,4,2,72.6,3,1,1,6,5,3,3,1,5,17107.12,67,1
164,2,2,1,1,5,2,1,148.5,3,1,1,0,1,1,4,1,5,6042.51,67,12000000
165,3,2,1,1,4,4,5,66.0,2,1,1,6,2,1,3,1,5,7257.5798965,67,12000000
166,3,2,1,1,5,1,1,66.0,3,1,1,8,2,1,3,4,4,5874.2600435,55,54000000
167,2,2,3,14,2,2,4,75.9,3,1,1,8,1,3,4,5,1,12939.99,55,6
168,2,2,3,11,4,1,4,66.0,2,1,1,7,1,3,4,2,1,12453.82,45,42000000
169,2,2,1,1,6,1,2,46.2,2,1,1,7,2,3,3,3,1,13536.58,55,4
170,3,1,1,2,3,4,4,49.5,2,1,1,8,1,3,4,4,1,7455.02,45,25000000
171,1,2,1,2,4,2,4,92.4,3,1,1,15,1,3,5,4,1,12009.31,45,4
172,2,2,3,15,4,1,4,75.89999999999999,3,1,1,8,1,3,4,4,1,9593.4440696,45,42000000
173,3,1,3,1,3,2,3,105.6,3,1,2,14,1,3,4,4,1,9300.3291768,45,5
174,1,1,1,1,6,3,1,132.0,3,1,1,8,5,1,3,4,2,24900.58,67,25000000
175,3,1,1,2,5,3,4,89.1,3,1,1,8,1,3,4,2,3,11865.085243,67,4
176,3,1,3,11,2,1,5,99.0,3,1,2,9,1,3,4,4,3,12075.613222,45,54000000
177,3,2,1,1,6,1,1,89.1,4,1,2,8,5,3,3,1,5,7928.62,67,12000000
178,3,1,1,1,5,2,3,59.4,2,1,1,6,1,1,4,2,3,10856.125402,45,42000000
179,1,1,1,2,4,1,5,33.0,1,1,1,3,1,3,4,1,1,7590.8439416,25,18000000
180,2,2,1,1,6,1,3,66.0,2,1,1,15,5,3,3,2,3,17294.12,67,25000000
181,3,2,3,11,6,1,4,92.4,3,1,1,8,5,3,3,4,1,8334.1072091,35,4
182,1,2,3,6,3,1,5,148.5,4,1,2,7,1,3,4,5,1,14861.42,45,66000000
183,1,1,2,2,4,1,4,105.6,3,1,1,10,1,3,3,5,1,9587.52,55,54000000
184,1,2,3,4,2,2,4,102.3,3,1,1,8,1,1,4,2,1,14894.07,67,42000000
185,1,2,3,2,4,4,5,75.89999999999999,2,1,1,9,1,3,3,3,1,4549.82,25,18000000
186,1,1,1,1,6,1,3,85.8,3,1,1,14,4,1,5,2,4,12420.12,67,5
187,3,1,1,1,4,1,5,56.1,2,1,1,6,1,3,4,2,1,8831.9651094,25,4
188,3,2,1,1,6,2,4,102.3,3,1,1,5,1,3,4,4,3,23762.19,55,25000000
189,3,1,2,2,6,2,5,66.0,3,1,1,8,1,3,4,4,1,13345.508018,45,6
190,1,2,3,13,3,1,5,82.5,3,1,2,3,3,1,4,3,1,11155.715273,35,42000000
191,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,3,3,1,4763.2902677,35,18000000
192,1,2,1,1,6,4,5,198.0,3,1,2,8,4,3,3,3,4,4668.63,45,42000000
193,2,2,1,1,6,2,1,59.4,2,1,1,4,2,3,3,2,5,6795.46,67,12000000
194,1,1,3,3,2,1,4,108.9,3,1,1,11,3,1,4,4,1,11130.263598,55,66000000
195,3,1,2,1,3,1,4,99.0,3,1,1,3,1,3,4,3,3,12069.77,55,7
196,2,1,2,2,4,1,6,75.9,3,1,1,6,1,3,4,2,1,9811.1560916,55,4
197,2,2,2,2,4,2,3,85.8,3,1,1,8,2,3,3,3,1,11743.73,45,25000000
198,3,2,1,1,6,3,5,69.3,3,1,1,8,1,3,4,2,2,10512.165697,67,2
199,2,2,1,1,6,1,2,66.0,3,1,1,6,2,3,3,2,3,11059.03,67,18000000
200,1,2,2,3,4,2,5,115.5,3,1,2,20,1,3,5,4,1,19112.96743,45,4
201,3,1,3,6,4,3,4,102.3,3,1,2,12,1,3,4,2,1,14744.01,67,3
202,1,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,1,4,8746.3,67,12000000
203,3,2,1,1,6,2,1,56.1,2,1,1,3,2,1,3,1,1,10478.25,45,25000000
204,3,1,1,1,5,4,3,92.4,4,1,2,10,1,3,4,2,5,7218.6060864,67,18000000
205,1,1,3,5,4,2,6,82.5,3,1,1,6,1,3,5,2,1,2995.014694,55,66000000
206,1,1,3,4,4,1,3,49.5,2,1,1,8,1,1,4,1,1,7130.4836603,55,5
207,2,2,1,1,6,1,3,46.2,2,1,1,3,5,1,3,2,3,23313.2,67,18000000
208,1,1,3,11,4,1,4,108.9,3,1,2,9,3,3,4,4,3,11465.632754,55,42000000
209,3,2,2,1,5,4,4,79.19999999999999,2,1,1,6,4,3,3,2,1,34708.95,67,42000000
210,1,2,3,11,2,1,4,79.2,3,1,2,8,3,3,5,2,5,11094.690623,67,2
211,2,1,1,2,4,1,6,99.0,3,1,1,4,1,3,4,3,3,7102.37493,55,66000000
212,2,2,3,11,3,2,4,79.19999999999999,3,1,1,8,1,1,4,4,1,10139.38,55,54000000
213,2,2,3,1,5,2,5,69.3,3,1,1,8,1,3,4,4,1,10283.049504,35,25000000
214,2,2,3,1,5,2,4,72.6,3,1,1,8,1,3,4,2,5,6411.73,45,42000000
215,3,2,1,2,5,4,4,99.0,3,1,1,5,2,3,3,4,1,7240.1965872,45,18000000
216,2,2,3,8,2,1,4,75.9,3,1,1,7,3,3,4,3,3,12572.279535,55,8
217,3,1,1,2,5,1,2,118.8,3,1,2,7,1,3,4,3,3,11519.85,55,54000000
218,2,2,2,1,5,2,4,66.0,2,1,1,10,1,3,4,2,5,5996.64765,67,1
219,3,2,3,4,4,1,5,72.6,3,1,1,8,1,1,4,4,1,11108.40773,45,25000000
220,2,2,1,1,6,2,3,46.2,2,1,1,6,4,3,3,2,3,12672.44,67,12000000
221,3,1,2,17,4,2,5,72.6,2,1,1,13,1,3,4,2,1,6895.2050059,45,5
222,2,2,3,8,3,1,4,85.8,3,1,1,8,1,3,4,4,1,15798.38,45,96000000
223,3,2,1,1,6,2,1,62.7,1,1,1,8,5,1,3,2,5,15332.453823,67,12000000
224,3,2,3,3,4,1,4,79.19999999999999,3,1,1,7,1,1,4,3,1,12702.562992,45,25000000
225,3,2,1,1,6,1,3,99.0,3,1,1,20,2,3,3,2,1,6228.18,55,2
226,3,2,1,1,5,4,4,79.19999999999999,2,1,1,7,2,1,3,4,3,12936.8,67,25000000
227,2,2,1,1,6,2,3,82.5,3,1,1,15,4,3,5,2,3,21092.36,55,12000000
228,3,2,1,1,6,4,4,95.7,3,1,2,10,2,1,3,2,5,10831.39,67,12000000
229,3,1,3,3,3,3,4,105.6,3,1,2,12,3,1,4,2,3,14530.061364,67,18000000
230,1,1,3,14,3,1,5,108.9,3,1,2,12,1,3,5,4,1,12427.427914,55,5
231,2,2,3,3,6,3,3,62.7,2,1,1,5,1,3,4,2,5,11169.74738,55,42000000
232,3,2,1,1,5,2,4,89.1,4,1,2,10,1,3,4,5,1,12387.337101,45,2
233,1,2,1,1,6,3,4,95.7,4,1,1,7,2,1,3,3,1,21335.6,55,25000000
234,3,2,1,1,6,4,5,125.4,3,1,2,5,2,1,3,3,1,13103.91,55,25000000
235,1,2,1,1,5,2,4,108.9,3,1,1,7,4,3,3,4,5,28846.71,55,25000000
236,2,2,3,2,2,1,4,95.7,3,1,1,12,1,3,4,2,3,4952.36,67,18000000
237,2,2,2,1,4,3,5,85.8,3,1,2,8,1,3,4,3,1,14541.414675,35,42000000
238,2,2,1,1,6,2,5,66.0,2,1,1,8,1,3,4,2,1,9359.76,55,2
239,1,2,2,1,2,4,5,42.9,2,1,1,3,1,3,4,1,1,13024.699555,45,18000000
240,3,1,3,1,4,2,5,82.5,3,1,1,8,3,3,4,4,1,12553.577702,45,78000000
241,2,1,3,3,4,1,4,102.3,3,1,2,8,1,3,4,3,5,20532.69,55,42000000
242,3,1,1,2,5,2,4,66.0,1,1,1,5,1,3,4,1,5,7371.53195,67,1
243,1,2,3,8,3,1,5,108.9,3,1,2,8,1,3,4,4,2,14204.98,55,42000000
244,3,2,3,7,4,1,4,69.3,3,1,2,8,1,3,4,5,3,11850.11,55,42000000
245,1,2,3,5,3,2,5,105.6,3,1,2,16,3,3,5,3,1,6975.8019088,35,4
246,1,2,3,7,3,2,5,105.6,3,1,2,16,3,3,5,2,2,12218.03496,67,3
247,3,1,2,2,6,2,5,82.5,2,1,1,12,1,3,4,4,1,12333.72,45,5
248,1,1,2,4,2,3,5,49.5,3,1,1,12,1,3,4,4,1,5705.8253491,45,7
249,2,2,1,1,6,3,1,92.4,3,1,2,8,4,1,3,2,3,13688.1,67,42000000
250,1,2,1,2,5,2,2,82.5,3,1,2,8,2,3,3,2,1,7744.2,35,12000000
251,2,2,1,1,6,1,3,66.0,2,1,1,7,2,3,3,2,2,6812.98,67,3
252,2,1,3,2,3,1,4,75.89999999999999,3,1,1,7,1,3,4,2,5,5290.0162272,67,18000000
253,3,2,3,1,6,2,2,52.8,2,1,1,4,1,3,4,2,1,12617.871453,55,54000000
254,3,1,1,1,5,4,2,75.89999999999999,3,1,2,8,2,1,3,3,5,12483.19,67,18000000
255,1,2,3,10,2,2,4,79.19999999999999,3,1,1,8,1,3,4,4,1,7089.09,45,18000000
256,1,2,1,2,5,2,5,105.6,3,1,1,8,1,3,4,5,1,23735.750162,55,7
257,1,2,3,16,2,2,5,105.6,3,1,2,12,1,3,4,3,1,8572.17,45,66000000
258,2,2,2,2,4,3,4,62.7,2,1,1,3,2,1,3,4,3,10125.71,55,25000000
259,3,2,3,3,4,1,4,62.7,2,1,1,8,2,3,4,3,5,8457.9433333,55,12000000
260,2,1,2,2,4,2,4,72.6,3,1,1,4,1,3,4,3,1,15900.635881,55,42000000
261,1,1,1,2,5,1,4,115.5,3,1,2,7,1,3,4,4,1,10926.69,55,96000000
262,1,1,2,2,3,1,4,82.5,3,1,1,6,1,3,5,4,1,7417.27,45,6
263,3,1,3,5,4,2,5,115.5,3,1,2,14,1,3,4,2,1,14476.742375,55,9
264,1,1,2,3,3,3,5,59.4,2,1,1,8,1,3,4,3,2,14033.118939,55,3
265,2,2,3,5,2,2,4,92.4,3,1,1,10,1,3,4,4,1,10486.09,45,54000000
266,3,1,2,3,4,2,5,79.19999999999999,3,1,1,10,1,3,4,3,1,8152.4,67,42000000
267,3,1,3,4,6,1,6,112.2,3,1,2,12,1,3,4,5,3,5069.6243446,55,96000000
268,1,1,3,11,2,2,5,108.9,3,1,2,12,1,3,4,4,1,12576.34,45,96000000
269,3,2,1,1,6,3,1,99.0,2,1,1,14,4,3,3,1,5,10050.82,67,1
270,2,2,1,1,6,3,2,85.8,3,1,1,8,1,3,4,5,1,14327.73,45,4
271,3,2,1,1,6,1,6,105.6,3,1,1,12,2,3,3,2,3,7877.4,55,54000000
272,3,2,1,1,6,3,1,85.8,3,1,1,10,1,1,3,4,5,10425.6,55,12000000
273,2,1,3,8,4,2,4,102.3,3,1,2,11,1,3,4,5,1,8009.9503419,55,5
274,3,2,3,1,5,1,4,69.3,3,1,1,7,1,1,4,1,5,6629.66,67,12000000
275,2,2,1,1,6,1,4,95.7,3,1,1,14,2,3,3,3,3,9343.91,67,25000000
276,3,1,3,9,2,2,4,75.9,3,1,1,8,1,3,4,3,1,10449.986172,55,5
277,3,1,1,2,5,1,2,46.2,2,1,1,4,1,3,4,1,5,10398.404272,67,18000000
278,2,1,3,4,3,1,4,105.6,3,1,2,12,1,3,5,2,1,14102.669415,67,54000000
279,1,1,1,1,4,3,2,52.8,2,1,1,13,1,3,5,4,3,7051.034,45,6
280,2,2,3,2,2,2,5,82.5,3,1,1,8,1,3,4,4,1,18414.157035,55,54000000
281,3,2,2,4,5,3,6,105.6,3,1,2,6,1,3,4,2,1,9194.7989288,55,5
282,3,1,3,3,3,1,3,79.19999999999999,3,1,1,10,1,3,4,4,3,9403.0265432,55,78000000
283,3,2,1,2,5,3,5,85.8,3,1,1,6,2,1,3,2,5,6288.7675064,67,12000000
284,1,2,3,6,2,1,5,108.9,3,1,2,3,1,1,4,2,3,5879.62,55,25000000
285,2,2,2,1,3,1,4,59.4,3,1,1,16,2,3,3,3,1,12847.92,55,7
286,1,1,3,8,2,1,4,105.6,3,1,2,8,1,3,4,4,1,11344.812675,67,96000000
287,2,2,3,2,5,3,6,105.6,3,1,1,10,1,3,4,2,1,5978.43,67,25000000
288,1,2,3,4,4,1,4,92.4,3,1,1,9,1,3,4,2,5,6822.1844846,67,25000000
289,3,2,1,1,5,4,1,85.8,3,1,1,10,2,1,3,1,1,4275.5210674,55,18000000
290,3,2,1,1,6,2,5,105.6,3,1,2,6,4,1,3,4,4,8640.42,67,4
291,2,2,1,1,6,1,3,82.5,2,1,1,15,2,3,3,1,5,6917.4764196,67,12000000
292,3,2,2,3,6,1,4,66.0,3,1,1,4,1,2,3,1,3,2289.97,45,12000000
293,3,2,3,15,2,2,5,99.0,3,1,2,8,1,2,4,1,1,6848.1252417,25,3
294,3,1,3,16,4,1,4,105.6,3,1,2,8,1,3,4,4,1,12203.88,55,54000000
295,3,1,1,1,2,3,3,42.9,2,0,1,8,1,3,4,2,5,6473.33,67,1
296,3,1,3,4,2,1,6,75.9,3,1,2,8,3,3,4,3,1,8666.0199634,35,5
297,1,1,1,1,6,1,3,66.0,2,1,1,12,2,3,3,4,1,10815.22,55,12000000
298,3,1,1,2,4,3,3,105.6,4,1,2,6,2,3,3,3,3,9472.44,67,25000000
299,1,1,2,1,5,3,1,39.6,2,1,1,5,2,1,3,1,1,12049.02,55,12000000
300,1,2,3,4,2,1,4,82.5,3,1,1,3,3,1,4,2,5,15541.537249,67,18000000
301,2,2,3,2,2,1,4,36.3,2,1,1,4,1,1,4,4,2,3615.09937,67,2
302,2,1,2,3,4,4,4,59.4,2,1,1,3,1,3,4,2,1,10076.835539,55,4
303,2,2,3,10,3,1,6,112.2,3,1,2,8,1,3,4,4,1,9257.68,55,4
304,1,1,3,19,2,4,4,75.89999999999999,3,1,1,4,1,2,4,4,1,18644.781762,35,66000000
305,2,2,2,2,4,2,4,95.7,2,1,1,8,2,3,3,1,1,6516.08,55,12000000
306,3,2,1,1,5,4,5,85.8,3,1,1,6,2,3,3,4,1,14355.209041,35,54000000
307,1,2,3,16,4,1,5,108.9,3,1,2,14,1,3,4,5,3,6396.552316,35,90000000
308,2,2,1,2,5,3,4,59.4,2,1,1,12,1,3,4,3,3,9286.6,67,3
309,3,1,1,1,6,2,4,105.6,2,1,1,10,1,3,4,3,1,9536.9394951,35,54000000
310,2,2,2,3,4,4,2,59.4,2,1,1,4,1,3,4,1,1,11890.2209,67,18000000
311,1,1,3,4,2,2,5,82.5,3,1,1,8,1,3,5,3,1,5544.35,35,4
312,3,2,1,1,6,1,5,105.6,3,1,1,6,2,3,3,1,1,10956.89,55,25000000
313,1,2,3,20,3,1,6,95.7,3,1,2,14,3,1,4,4,1,6283.0675566,45,9
314,3,2,1,1,6,1,2,99.0,3,1,1,12,2,3,3,3,3,13883.96,67,25000000
315,1,2,3,5,4,1,6,49.5,2,1,1,4,3,1,4,3,1,12300.377904,35,18000000
316,1,1,3,11,4,2,5,79.19999999999999,3,1,1,6,1,3,4,4,1,18948.824515,55,54000000
317,1,1,3,6,3,3,3,75.9,2,1,1,6,1,1,4,3,1,3584.753151,45,6
318,3,2,3,7,6,1,6,115.5,3,1,2,7,1,3,5,2,2,14423.177289,67,1
319,1,2,1,1,6,2,1,89.1,3,1,1,3,2,1,3,3,2,9527.334259,55,1
320,1,2,1,1,6,1,4,89.1,3,1,1,14,4,3,5,2,4,15786.16,67,2
321,3,1,1,1,5,1,5,89.1,3,1,1,18,1,3,4,2,3,9303.713289,25,54000000
322,1,1,1,1,6,1,4,66.0,2,1,1,8,1,3,4,3,1,4564.282297,35,25000000
323,1,2,2,1,6,1,4,56.1,2,1,1,5,1,2,3,4,4,4586.2899562,45,42000000
324,1,1,3,17,4,1,5,79.19999999999999,2,1,1,8,1,3,5,3,1,5456.326872,45,54000000
325,2,1,3,3,4,1,4,99.0,3,1,2,18,1,3,4,2,3,10691.065144,67,4
326,3,2,3,16,4,4,4,105.6,3,1,2,9,1,3,4,4,1,7727.6544369,45,5
327,2,2,1,1,6,2,1,33.0,1,1,1,4,5,1,3,1,5,4956.18,67,1
328,1,2,3,12,2,1,6,112.2,3,1,2,14,3,3,5,4,1,9349.8818419,35,4
329,3,1,1,2,5,3,1,105.6,3,1,1,7,4,3,5,3,1,19301.84,55,66000000
330,3,2,1,3,4,4,4,33.0,1,1,1,6,1,1,4,1,1,7269.02,25,12000000
331,3,2,1,1,5,2,3,42.9,1,1,1,3,1,1,4,4,1,12478.85,55,18000000
332,1,2,1,1,4,4,2,66.0,2,1,1,3,2,1,3,5,2,19856.724742,45,18000000
333,2,2,2,1,3,1,5,23.1,1,1,1,4,1,3,4,1,5,4707.86065,67,1
334,2,2,1,1,6,1,4,82.5,3,1,1,10,2,3,3,1,3,15147.94,67,1
335,1,1,3,9,3,3,5,112.2,3,1,2,14,1,3,4,2,5,5883.669864,67,12000000
336,3,2,1,1,6,1,2,115.5,3,1,1,20,1,3,4,5,1,7116.3998192,45,18000000
337,3,1,3,9,4,3,5,79.19999999999999,3,1,1,8,1,3,4,4,1,14643.236181,55,66000000
338,3,2,3,9,3,1,5,69.3,2,1,1,5,5,3,3,4,1,5094.64,35,3
339,1,2,2,1,6,1,4,82.5,3,1,1,4,1,1,4,1,5,7900.4609453,67,12000000
340,1,2,1,1,5,2,3,39.6,1,1,0,6,1,3,3,3,3,6306.8,55,25000000
341,3,1,2,1,4,1,4,59.4,2,1,1,4,2,3,3,2,1,17686.1,55,42000000
342,3,1,1,2,5,2,4,66.0,3,1,1,12,1,3,4,4,3,9402.950029,55,4
343,3,2,1,1,6,2,3,66.0,2,1,1,4,2,1,5,3,5,7440.83,67,12000000
344,2,2,1,1,6,1,2,46.2,3,1,1,6,2,3,3,2,5,17731.64,67,54000000
345,1,2,2,1,5,3,5,85.8,3,1,1,8,1,3,4,2,5,5355.876908,45,25000000
346,3,2,3,2,6,1,3,42.9,2,1,1,9,1,1,4,1,5,3716.6869156,67,12000000
347,1,1,3,16,3,2,5,108.9,3,1,2,15,1,3,5,5,1,15170.41,55,6
348,1,2,1,1,6,3,1,49.5,2,1,1,18,2,1,5,2,3,14725.56,67,2
349,3,2,3,8,4,1,4,118.8,3,1,2,9,1,3,4,4,1,12479.384062,55,4
350,1,1,3,3,3,3,6,56.1,2,1,1,8,3,3,4,2,3,3452.9529897,55,1
351,1,1,3,1,5,3,4,72.6,2,1,1,3,3,1,4,4,1,4456.7560376,55,42000000
352,3,1,3,5,5,1,3,62.7,2,1,1,8,1,3,4,2,1,15651.827739,35,5
353,1,1,3,3,2,1,4,72.6,2,1,1,10,1,3,4,4,3,6565.502151,45,78000000
354,1,2,3,3,4,1,3,42.9,2,0,1,21,1,1,4,1,5,3983.635674,67,1
355,3,2,1,1,5,4,4,79.19999999999999,2,1,1,7,2,1,3,3,3,11430.88,67,54000000
356,3,2,3,2,4,2,5,125.4,3,1,2,5,1,3,4,4,1,4767.92,55,54000000
357,3,1,3,11,4,1,5,69.3,2,1,1,6,1,1,4,3,1,10483.828664,55,54000000
358,3,2,1,1,6,1,4,92.4,3,1,1,6,4,3,3,1,1,5307.92,67,2
359,2,1,1,2,4,1,3,49.5,2,1,1,6,1,3,5,2,1,7312.3466388,25,3
360,3,2,1,1,6,2,4,75.89999999999999,3,1,2,8,2,3,3,5,1,14191.6,67,18000000
361,3,1,3,2,2,2,4,66.0,2,1,1,7,1,3,4,5,1,11282.798702,45,5
362,1,2,3,3,3,1,4,181.5,4,1,2,28,3,3,4,4,3,15374.34994,55,66000000
363,2,2,3,3,4,3,3,46.2,2,1,1,7,1,1,4,1,5,4878.7,67,1
364,1,1,2,4,5,2,5,108.9,3,1,2,11,1,3,4,5,1,11411.525537,45,42000000
365,1,1,3,6,3,1,5,125.4,3,1,2,17,1,3,4,2,1,9763.19,67,4
366,1,1,3,10,2,2,4,95.7,3,1,2,3,1,3,5,2,3,2894.770312,35,66000000
367,3,1,3,2,4,2,2,62.7,2,1,1,8,1,3,4,2,1,8347.3803899,55,2
368,3,2,1,1,6,2,3,56.1,2,1,1,3,2,1,3,3,1,11343.79,45,25000000
369,3,2,3,1,2,2,5,75.89999999999999,3,1,1,15,1,3,4,3,1,10228.033834,45,42000000
370,3,1,3,16,6,1,4,75.89999999999999,3,1,1,11,1,1,4,3,3,13577.159367,55,42000000
371,2,2,1,1,6,3,1,33.0,1,1,1,7,2,1,3,2,5,7155.36,67,12000000
372,3,1,1,1,5,1,5,79.2,3,1,1,10,2,1,3,4,1,7153.54,55,4
373,2,2,3,2,2,1,4,79.19999999999999,2,1,1,8,1,3,4,5,3,10399.25,45,42000000
374,1,2,2,1,5,4,3,79.19999999999999,2,1,1,8,1,1,4,3,1,13660.78,45,42000000
375,3,1,3,20,4,2,5,102.3,3,1,2,8,1,3,4,3,1,11149.000889,45,4
376,2,2,3,3,2,1,4,56.1,1,1,1,7,1,3,4,2,1,12131.45,45,4
377,2,1,1,3,5,2,5,99.0,3,1,2,5,1,1,4,2,1,4015.1706949,55,25000000
378,2,2,3,5,2,1,4,82.5,3,1,1,7,1,3,4,4,1,9657.01,35,42000000
379,3,2,3,1,4,4,4,82.5,3,1,1,8,1,3,4,4,1,25005.08,45,25000000
380,1,1,2,1,5,2,1,95.7,4,1,1,8,1,1,4,5,1,16828.15,67,42000000
381,1,2,1,1,5,1,6,115.5,3,1,2,4,1,3,5,4,3,8734.9670803,45,4
382,1,2,1,1,6,2,6,99.0,2,1,2,4,1,3,3,2,4,6977.24,67,25000000
383,3,1,3,14,2,2,4,92.4,3,1,1,6,1,3,4,3,5,10638.748936,67,5
384,2,2,1,1,6,1,3,66.0,2,1,1,17,2,1,3,1,5,14117.94,67,1
385,3,1,3,17,6,1,4,105.6,3,1,1,10,1,3,4,2,1,10054.444159,67,5
386,3,2,2,2,4,1,5,59.4,3,1,1,20,1,3,4,5,4,12127.486395,55,78000000
387,3,1,3,16,4,1,5,79.19999999999999,3,1,1,12,1,3,4,2,3,7497.1656682,55,54000000
388,3,1,1,1,5,2,3,92.4,3,1,1,10,2,3,3,2,5,8087.34,67,3
389,1,1,3,13,6,2,5,112.2,3,1,2,10,3,3,4,2,4,11992.553829,67,25000000
390,1,2,3,4,3,2,6,112.2,3,1,2,14,3,3,5,4,1,6709.6935207,45,6
391,2,1,1,1,4,1,1,82.5,3,1,1,6,1,1,5,4,3,10809.485716,45,4
392,3,2,2,1,5,2,4,89.1,4,1,2,10,1,1,4,5,1,7399.9270615,45,18000000
393,1,1,3,1,2,3,3,66.0,2,1,1,8,3,3,4,3,1,5376.9864987,55,42000000
394,1,1,3,2,4,3,4,82.5,3,1,1,8,1,1,4,3,1,25514.32153,55,42000000
395,1,1,3,3,4,2,4,112.2,3,1,2,15,1,3,4,5,3,15599.39616,45,54000000
396,2,2,2,2,3,2,3,59.4,2,1,1,10,1,3,4,2,1,5891.475775,45,3
397,2,2,3,5,4,1,4,79.19999999999999,3,1,2,16,1,1,4,2,1,16563.29,67,25000000
398,2,2,1,1,5,1,3,102.3,3,1,1,8,1,1,4,1,5,2166.4,67,12000000
399,2,1,2,2,4,1,4,194.7,4,1,2,18,1,3,4,4,5,16116.599337,55,96000000
400,3,2,3,9,5,1,5,79.19999999999999,3,1,1,3,1,3,4,2,1,2716.74,55,18000000
401,2,2,2,4,2,2,5,79.2,3,1,1,6,1,3,4,2,3,8661.55,67,3
402,1,1,2,1,4,1,3,82.5,3,1,1,4,1,3,4,4,1,11832.79,55,90000000
403,1,2,1,1,4,1,6,112.2,2,1,2,14,1,3,4,2,1,17193.916822,45,42000000
404,3,1,3,1,5,2,4,72.6,3,1,2,8,1,3,4,3,5,10621.113262,55,18000000
405,3,1,3,16,4,1,5,79.19999999999999,3,1,1,12,1,3,4,4,3,10749.350427,55,42000000
406,3,1,1,2,3,2,3,82.5,4,1,1,8,1,3,4,3,1,12400.56,55,42000000
407,3,1,2,4,4,1,6,79.2,3,1,2,22,1,3,4,3,1,10749.17,55,5
408,3,1,1,3,5,3,4,115.5,3,1,1,6,1,3,4,2,1,9798.9164032,55,42000000
409,3,2,2,2,4,2,3,59.4,3,1,1,20,1,1,4,3,4,9925.7583302,45,12000000
410,1,2,3,11,4,3,5,105.6,3,1,2,8,3,3,4,1,1,12823.602101,25,25000000
411,3,2,1,1,6,3,2,75.89999999999999,4,1,1,8,1,3,4,2,3,7647.4352251,45,42000000
412,1,1,3,4,3,2,5,112.2,3,1,2,5,1,3,5,4,1,20564.097511,55,7
413,1,1,3,10,4,2,4,138.6,3,1,2,12,1,3,4,4,3,17172.27699,55,54000000
414,1,1,1,1,6,1,2,108.9,4,1,2,12,1,3,4,5,1,20134.4051,55,78000000
415,3,2,1,1,6,1,2,49.5,2,1,1,4,4,3,3,2,1,8434.88,55,3
416,2,2,2,33,3,1,6,82.5,3,1,2,10,3,3,4,3,1,9789.0222119,67,7
