,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_hh_ann_incm,num_heat_satis,num_heat_cost_rel,num_mhh_age,num_tot_energy_heat,num_tot_gas_heat,num_tot_gas_vol,lv_cg,lv_meter,lv_indv,lv_measure
157,HH18110235,HS1111000083,1,1,3,1,4,1,4,108.9,3,1,2,15,3,3,4,5,3,6,3,4,45,13035.39259,2593.08,252.0,0,1.0,2,1.0
158,HH18110117,HS1111000084,1,1,2,4,3,1,6,66.0,3,1,1,6,1,3,5,4,1,4,3,3,35,8273.5914932,6573.3714932,638.81161255,1,1.0,1,1.0
159,HH13110239,HS1112000007,1,1,3,10,3,1,6,132.0,3,1,1,16,1,3,5,4,1,5,2,4,45,14779.2,12059.88,1172.0,1,1.0,1,2.0
160,HH14110047,HS1112000008,1,1,1,2,5,3,4,118.8,3,1,1,18,1,3,5,4,1,3,4,3,45,13929.948562,10267.208562,997.78508859,1,1.0,1,1.0
161,HH13110240,HS1112000009,1,1,2,5,4,2,6,99.0,3,1,1,8,1,3,5,4,1,5,3,4,45,7737.0,4568.76,444.0,1,1.0,1,2.0
162,HH13110241,HS1112000010,1,1,3,3,3,1,6,79.2,3,1,1,8,1,3,5,5,3,9,3,3,45,10663.74,7758.66,754.0,1,1.0,1,2.0
163,HH13110242,HS1112000012,1,1,1,1,6,2,3,59.4,3,1,1,10,1,1,5,4,1,7,3,1,45,13324.79,11226.39,1091.0,1,1.0,1,1.0
164,HH13110244,HS1112000014,1,1,3,3,3,2,6,145.2,3,1,2,20,1,3,5,5,1,5,3,3,55,18672.89,13963.53,1357.0,1,1.0,1,2.0
165,HH14110049,HS1112000016,1,1,2,1,5,3,5,99.0,3,1,2,7,1,3,5,4,1,4,3,3,45,9410.2487304,6076.0287304,590.47898255,1,1.0,1,1.0
166,HH13110252,HS1112000026,1,1,3,2,3,1,5,108.9,3,1,2,16,3,3,5,4,1,7,3,2,45,9445.7921946,0.0,0.0,0,1.0,2,2.0
167,HH18110104,HS1112000028,1,1,1,1,6,1,4,151.8,3,1,1,19,1,3,5,2,5,5,3,3,67,20576.12,16896.18,1642.0,1,1.0,1,2.0
168,HH18110227,HS1112000029,1,1,2,2,3,2,5,132.0,3,1,2,20,1,3,5,4,1,4,1,4,55,13348.73,9209.55,895.0,1,1.0,1,2.0
169,HH18110228,HS1112000030,1,1,1,2,5,1,3,92.4,2,1,1,5,1,3,5,2,5,2,3,2,67,5209.99,3797.01,369.0,1,1.0,1,1.0
170,HH18110108,HS1112000031,1,1,2,4,5,2,4,79.2,2,1,1,5,1,3,5,2,5,3,3,2,67,14745.67,11761.47,1143.0,1,1.0,1,2.0
171,HH18110229,HS1112000032,1,1,2,3,3,1,6,161.7,3,1,2,27,1,3,4,2,1,3,3,3,67,10124.06,6441.54,626.0,1,1.0,1,2.0
172,HH18110111,HS1112000033,1,1,3,6,3,2,6,145.2,4,1,2,12,1,3,4,5,3,6,2,4,55,14418.86,10290.0,1000.0,1,1.0,1,2.0
173,HH18110230,HS1112000034,1,1,3,4,3,1,2,99.0,3,1,1,8,1,3,5,2,2,3,4,2,55,15156.04,12594.96,1224.0,1,1.0,1,1.0
174,HH18110231,HS1112000035,1,1,1,3,5,2,6,99.0,3,1,1,16,1,3,5,2,3,5,3,4,55,13020.93,10732.47,1043.0,1,1.0,1,2.0
175,HH18110232,HS1112000036,1,1,1,1,6,2,3,82.5,3,1,1,8,1,3,5,3,3,4,4,2,67,6972.32,3436.86,334.0,1,1.0,1,2.0
176,HH18110233,HS1112000037,1,1,3,11,2,2,3,85.8,2,1,1,4,3,1,4,2,1,4,3,3,55,5116.0287662,823.2,80.0,0,1.0,2,2.0
177,HH18110234,HS1112000038,1,1,3,4,2,2,4,102.3,3,1,1,6,1,3,5,2,5,3,3,2,55,20477.97,17523.87,1703.0,1,1.0,1,2.0
178,HH18110123,HS1112000039,1,1,2,4,4,1,5,59.4,2,1,1,9,1,3,5,3,4,3,3,3,35,8913.6,6297.48,612.0,1,1.0,1,1.0
179,HH18110125,HS1112000040,1,1,3,4,3,4,5,108.9,3,1,2,14,1,3,5,2,1,9,2,4,55,13247.72,10228.26,994.0,1,1.0,1,1.0
180,HH18110193,HS1112000041,1,1,1,1,6,1,3,82.5,3,1,1,6,1,3,5,2,3,3,4,2,55,10243.64,7017.78,682.0,1,1.0,1,1.0
181,HH14110030,HS1113000001,1,1,2,3,3,3,5,79.2,3,1,1,10,1,3,4,4,2,5,4,2,67,15709.44,12450.9,1210.0,1,1.0,1,2.0
182,HH13110144,HS1113000002,1,1,3,17,3,2,5,161.7,4,1,2,14,1,3,5,3,1,5,3,2,35,13772.98,11771.76,1144.0,1,1.0,1,1.0
183,HH13110145,HS1113000003,1,1,1,1,6,2,3,66.0,3,1,1,8,1,3,5,5,1,5,3,2,45,12744.79,9579.99,931.0,1,1.0,1,2.0
184,HH13110150,HS1113000008,1,1,3,3,3,1,6,108.9,3,1,2,10,1,3,5,4,1,3,3,3,45,12158.17,9909.27,963.0,1,1.0,1,1.0
185,HH18110194,HS1113000013,1,1,3,8,3,1,5,141.9,4,1,2,10,1,3,5,2,3,4,3,3,55,16321.26,13212.36,1284.0,1,1.0,1,1.0
186,HH18110080,HS1113000014,1,1,1,1,6,2,4,105.6,3,1,1,5,1,3,5,2,3,3,3,4,45,9011.8,5947.62,578.0,1,1.0,1,2.0
187,HH13110139,HS1114000004,1,1,3,15,2,2,4,158.4,4,1,2,25,3,3,4,4,1,6,2,3,45,28907.871589,2313.279465,224.8085,0,1.0,2,3.0
188,HH13110140,HS1114000005,1,1,3,8,2,2,5,72.6,2,1,1,14,1,3,4,2,1,2,2,2,35,3570.533704,503.773704,48.9576,1,1.0,1,3.0
189,HH17110062,HS1114000014,1,1,3,3,3,1,5,82.5,2,1,1,16,1,3,4,3,1,3,3,3,45,3236.48,782.04,76.0,0,1.0,2,1.0
190,HH17110063,HS1114000015,1,1,3,3,2,2,6,112.2,3,1,2,12,1,3,5,4,2,6,2,2,67,12087.767327,9006.387327,875.2563,1,1.0,1,3.0
191,HH17110065,HS1114000017,1,1,3,35,3,2,6,108.9,3,1,2,9,1,3,5,2,1,5,2,3,45,5012.91,895.23,87.0,1,1.0,1,1.0
192,HH18110191,HS1114000018,1,1,3,7,3,2,5,105.6,3,1,2,16,1,3,5,4,1,7,2,3,45,20531.336247,17035.436247,1655.533163,1,1.0,1,1.0
193,HH18110043,HS1114000019,1,1,2,2,3,1,5,79.2,3,1,1,15,1,3,4,4,1,5,2,3,45,23823.081496,20415.761496,1984.0390181,1,1.0,1,1.0
194,HH18110127,HS1114000020,1,1,3,11,2,2,6,112.2,3,1,2,16,3,3,4,3,1,6,2,3,45,19893.60964,915.81,89.0,0,1.0,2,1.0
195,HH18110129,HS1114000021,1,1,3,3,3,1,5,105.6,3,1,1,18,1,3,4,4,1,9,2,3,45,14456.13,10485.51,1019.0,1,1.0,1,1.0
196,HH18110221,HS1114000022,1,1,3,17,2,1,4,141.9,4,1,2,8,1,3,4,4,1,7,3,3,55,20216.200976,17080.640976,1659.9262367,1,1.0,1,1.0
197,HH18110133,HS1114000023,1,1,1,3,5,1,4,49.5,2,1,1,20,1,3,5,3,1,2,3,3,67,12235.40045,10929.06045,1062.105,1,1.0,1,3.0
198,HH13110214,HS1115000002,1,1,3,5,3,1,5,115.5,3,1,2,10,3,3,5,4,1,6,2,3,55,10669.576451,0.0,0.0,0,1.0,2,1.0
199,HH13110216,HS1115000004,1,1,3,6,2,2,3,85.8,2,1,1,10,3,3,5,4,1,8,2,3,35,10470.359918,0.0,0.0,0,0.0,2,0.0
200,HH13110217,HS1115000005,1,1,3,8,3,1,5,108.9,3,1,2,10,3,3,5,3,1,9,2,3,55,6916.7706751,0.0,0.0,0,1.0,2,1.0
201,HH13110219,HS1115000008,1,1,2,3,3,1,5,56.1,2,1,1,14,1,3,4,4,1,6,2,3,35,9916.66,7079.52,688.0,1,1.0,1,1.0
202,HH13110222,HS1115000011,1,1,3,9,3,2,5,66.0,2,1,1,8,3,3,5,3,1,5,3,3,55,6703.6570238,0.0,0.0,0,0.0,2,0.0
203,HH15110009,HS1115000013,1,1,3,1,3,3,3,66.0,2,1,1,8,3,3,5,4,1,6,2,4,35,6526.8956211,0.0,0.0,0,1.0,2,3.0
204,HH17110067,HS1115000018,1,1,3,3,2,3,3,112.2,3,1,2,10,3,3,5,4,1,8,2,3,45,15590.930699,0.0,0.0,0,1.0,2,1.0
205,HH13110220,HS1115000020,1,1,3,4,2,2,4,66.0,2,1,1,8,3,3,5,4,1,4,2,3,55,6569.9584265,0.0,0.0,0,0.0,2,0.0
206,HH17110068,HS1115000021,1,1,3,12,2,1,3,89.1,3,1,1,14,3,3,5,5,3,6,3,3,55,12293.750405,0.0,0.0,0,0.0,2,0.0
207,HH17110069,HS1115000022,1,1,3,8,2,1,5,82.5,2,1,1,8,1,3,5,5,1,6,3,3,45,7411.92,4568.76,444.0,1,1.0,1,1.0
208,HH13110065,HS1115000023,1,1,3,11,2,1,6,99.0,3,1,2,10,3,3,5,4,1,4,3,3,55,9668.2233476,0.0,0.0,0,1.0,2,2.0
209,HH18110097,HS1115000024,1,1,3,9,2,1,4,69.3,2,1,1,8,3,3,5,4,3,7,2,3,45,14692.066871,0.0,0.0,0,1.0,2,1.0
210,HH18110222,HS1115000025,1,1,3,3,2,1,5,138.6,4,1,2,11,1,3,5,4,3,3,2,3,45,15991.304601,13161.904601,1279.0966571,1,1.0,1,2.0
211,HH18110014,HS1115000026,1,1,3,4,2,2,4,89.1,3,1,1,10,3,3,5,4,1,6,2,3,45,11448.201905,0.0,0.0,0,0.0,2,0.0
212,HH18110033,HS1115000027,1,1,1,2,4,1,5,99.0,3,1,1,18,1,3,5,4,3,9,3,2,55,11873.85,8612.73,837.0,1,1.0,1,1.0
213,HH18110140,HS1115000028,1,1,3,4,2,2,5,82.5,3,1,1,8,1,3,5,3,1,4,2,3,35,5544.35,2973.81,289.0,1,1.0,1,1.0
214,HH18110135,HS1115000029,1,1,3,5,3,3,3,89.1,3,1,1,8,3,3,5,3,3,7,3,3,55,8775.6398978,0.0,0.0,0,1.0,2,2.0
215,HH18110192,HS1115000030,1,1,3,1,3,2,3,82.5,2,1,1,8,3,3,5,4,1,7,2,3,45,10637.229236,0.0,0.0,0,0.0,2,0.0
216,HH18110086,HS1115000031,1,1,2,4,4,3,5,79.2,3,1,1,7,1,3,5,4,1,3,3,2,45,15439.732078,11792.472078,1146.0128355,1,1.0,1,2.0
217,HH13110038,HS1116000006,1,1,1,1,6,1,4,82.5,3,1,1,8,1,3,5,2,1,3,3,3,55,12892.204797,11389.784797,1106.878989,1,1.0,1,1.0
218,HH15110003,HS1116000009,1,1,2,4,4,1,5,132.0,3,1,2,14,1,3,5,4,3,4,3,3,67,14217.556689,10771.536689,1046.7965684,1,1.0,1,1.0
219,HH13110039,HS1116000010,1,1,2,4,3,1,5,112.2,3,1,2,8,1,3,5,4,1,3,2,3,55,21112.391037,17822.031037,1731.9758054,1,1.0,1,1.0
220,HH17110070,HS1116000014,1,1,3,5,3,2,6,82.5,3,1,1,14,1,3,5,2,1,6,3,3,55,3215.92,1934.52,188.0,1,1.0,1,1.0
221,HH17110071,HS1116000015,1,1,3,8,2,1,4,79.2,3,1,1,5,3,3,5,4,1,9,3,3,45,8532.8038034,0.0,0.0,0,1.0,2,1.0
222,HH17110072,HS1116000017,1,1,2,1,3,1,3,82.5,2,1,1,8,1,3,5,4,1,8,3,3,55,13968.43,11102.91,1079.0,1,1.0,1,1.0
223,HH13110138,HS1116000019,1,1,3,12,3,1,6,165.0,4,1,2,10,3,3,4,4,3,6,2,3,55,15475.580002,926.1,90.0,0,1.0,2,1.0
224,HH17110074,HS1116000020,1,1,1,1,6,1,3,99.0,3,1,1,8,1,3,5,4,3,5,3,3,55,10633.94,7655.76,744.0,1,1.0,1,1.0
225,HH17110075,HS1116000021,1,1,3,5,2,1,6,115.5,3,1,1,14,1,3,5,3,1,4,3,3,35,6380.3510432,3165.6710432,307.64538807,1,1.0,1,1.0
226,HH17110076,HS1116000022,1,1,3,6,2,2,4,105.6,3,1,2,6,1,3,5,2,5,1,3,3,67,10766.17,6842.85,665.0,1,1.0,1,1.0
227,HH18110089,HS1116000024,1,1,3,9,3,1,4,69.3,2,1,1,14,3,3,4,4,3,6,2,4,55,13943.681538,401.31,39.0,0,1.0,2,1.0
228,HH18110084,HS1116000025,1,1,3,3,2,1,5,105.6,3,1,2,6,1,3,4,4,3,9,3,2,55,20250.1,16628.64,1616.0,1,1.0,1,2.0
229,HH15110005,HS1117000007,1,1,3,4,3,2,5,112.2,3,1,2,5,1,3,5,4,1,7,3,3,55,20564.097511,15778.197511,1533.3525278,1,1.0,1,1.0
230,HH13110073,HS1117000017,1,1,3,4,3,2,6,79.2,3,1,1,8,1,3,4,3,1,5,3,2,45,12044.768692,9787.2686924,951.14370189,1,1.0,1,3.0
231,HH17110077,HS1117000019,1,1,1,2,5,3,2,151.8,2,1,1,12,1,3,5,2,3,3,2,3,67,23246.568132,20743.108132,2015.8511304,1,1.0,1,2.0
232,HH18110019,HS1117000021,1,1,2,3,3,2,5,72.6,3,1,1,8,1,3,5,4,1,4,3,4,55,10270.851849,8180.1918492,794.96519428,1,1.0,1,3.0
233,HH18110131,HS1117000022,1,1,2,3,3,2,4,82.5,3,1,1,8,1,3,5,4,3,6,2,3,55,10430.637564,7923.7375636,770.04252319,1,1.0,1,3.0
234,HH18110017,HS1117000023,1,1,1,3,5,2,4,82.5,3,1,1,8,1,3,5,2,3,3,3,3,67,10683.477564,7923.7375636,770.04252319,1,1.0,1,3.0
235,HH18110132,HS1117000024,1,1,3,13,2,2,5,75.9,3,1,1,8,1,3,5,4,1,5,3,4,45,10161.768104,7384.8281039,717.67036967,1,1.0,1,3.0
236,HH18110134,HS1117000025,1,1,3,20,3,3,5,105.6,3,1,2,14,1,3,5,2,3,6,2,4,55,20381.43,16124.43,1567.0,1,1.0,1,1.0
237,HH18110136,HS1117000026,1,1,3,4,2,3,5,105.6,3,1,2,12,1,3,4,5,3,5,3,2,45,11672.783201,9410.1232012,914.49205065,1,1.0,1,3.0
238,HH18110010,HS1117000027,1,1,1,3,5,2,4,56.1,2,1,1,8,1,3,5,4,3,4,3,3,55,13019.212319,10702.372319,1040.0750553,1,1.0,1,1.0
239,HH18110013,HS1117000028,1,1,1,3,4,1,4,59.4,2,1,1,6,1,3,5,2,1,4,2,3,35,12050.50293,9364.72293,910.07997377,1,1.0,1,1.0
240,HH18110024,HS1117000029,1,1,1,2,4,2,4,62.7,2,1,1,8,1,3,5,2,1,4,2,3,35,11561.957758,9325.0977576,906.22913096,1,1.0,1,1.0
241,HH18110137,HS1117000030,1,1,1,3,5,2,4,92.4,3,1,1,6,1,3,5,4,3,4,2,3,55,9883.4118014,7379.9518014,717.19648215,1,1.0,1,1.0
242,HH18110138,HS1117000031,1,1,3,4,2,2,5,75.9,2,1,1,10,1,3,4,3,1,8,3,3,45,9891.7281039,7384.8281039,717.67036967,1,1.0,1,3.0
243,HH18110139,HS1117000032,1,1,3,18,2,2,5,99.0,3,1,2,13,1,3,4,4,1,5,2,3,55,13605.399303,11352.199303,1103.2263657,1,1.0,1,3.0
244,HH13110078,HS1118000006,1,1,3,3,3,2,3,66.0,2,1,1,5,1,3,4,3,1,3,3,2,35,7579.81,5978.49,581.0,1,1.0,1,1.0
245,HH13110080,HS1118000008,1,1,3,4,3,1,5,59.4,2,1,1,14,1,3,4,4,1,5,3,3,35,17075.469053,14075.789053,1367.909529,1,1.0,1,1.0
246,HH13110081,HS1118000009,1,1,3,2,3,3,5,105.6,3,1,2,13,1,3,5,4,1,5,3,3,45,10054.66,5762.4,560.0,1,1.0,1,1.0
247,HH13110077,HS1118000013,1,1,1,3,4,3,4,115.5,4,1,2,16,1,3,4,2,3,6,3,3,67,5519.74,1975.68,192.0,1,1.0,1,1.0
248,HH18110147,HS1118000015,1,1,2,4,4,3,6,82.5,3,1,1,14,1,3,5,2,1,5,3,4,67,11991.537564,7923.7375636,770.04252319,1,1.0,1,3.0
249,HH18110022,HS1118000016,1,1,3,4,3,3,5,69.3,3,1,1,14,1,3,5,4,1,4,3,4,35,8665.3,6215.16,604.0,1,1.0,1,1.0
250,HH18110141,HS1118000017,1,1,3,4,3,1,5,105.6,3,1,2,15,1,3,5,5,1,7,4,2,35,13947.74,9940.14,966.0,1,1.0,1,1.0
251,HH13110228,HS1119000003,1,1,3,6,3,1,5,125.4,3,1,2,17,1,3,4,2,1,4,3,3,67,9763.19,7213.29,701.0,1,1.0,1,1.0
252,HH13110231,HS1119000006,1,1,3,6,3,3,6,148.5,4,1,2,15,1,3,5,4,1,7,3,3,55,14606.04,11277.84,1096.0,1,1.0,1,3.0
253,HH13110232,HS1119000007,1,1,3,42,3,4,6,115.5,3,1,2,14,1,3,5,4,3,5,3,3,45,17449.53,13819.47,1343.0,1,1.0,1,1.0
254,HH18110224,HS1119000012,1,1,3,16,3,2,5,108.9,3,1,2,15,1,3,5,5,1,6,2,4,55,15170.41,12090.75,1175.0,1,1.0,1,2.0
255,HH18110226,HS1119000013,1,1,3,12,2,2,6,112.2,3,1,2,15,1,3,5,4,1,6,3,3,55,9633.3374644,6501.2174644,631.79955923,1,1.0,1,1.0
256,HH18110223,HS1119000014,1,1,3,3,2,2,5,112.2,3,1,2,13,1,3,5,3,1,4,1,3,45,11150.08,7902.72,768.0,1,1.0,1,1.0
257,HH18110145,HS1119000015,1,1,3,2,3,2,5,112.2,3,1,2,13,1,3,5,4,3,6,3,3,55,15390.714797,12053.914797,1171.4202912,1,1.0,1,1.0
258,HH18110146,HS1119000016,1,1,1,1,6,1,4,99.0,3,1,1,15,1,3,4,3,1,6,3,3,55,14762.90783,11844.06783,1151.027,1,1.0,1,3.0
259,HH18110148,HS1119000017,1,1,1,2,4,3,4,66.0,2,1,1,12,1,3,5,3,3,4,2,3,55,7455.91371,4873.33371,473.599,1,1.0,1,3.0
260,HH18110142,HS1119000018,1,1,1,1,6,1,1,89.1,2,1,1,14,1,3,5,2,5,2,2,3,67,7568.738612,4606.038612,447.6228,1,1.0,1,3.0
261,HH18110143,HS1119000019,1,1,1,3,4,3,4,66.0,3,1,1,14,1,1,5,3,1,5,3,3,55,8802.827376,6220.247376,604.4944,1,1.0,1,3.0
262,HH14110025,HS1120000002,1,1,1,1,3,2,3,66.0,3,1,1,12,1,3,5,4,3,4,2,2,55,8386.2749678,5772.7349678,561.00437005,1,1.0,1,1.0
263,HH14110028,HS1120000005,1,1,1,1,5,2,3,59.4,2,1,1,13,1,3,5,4,3,3,3,3,45,7488.1688508,5056.0888508,491.35946072,1,1.0,1,1.0
264,HH18110144,HS1120000015,1,1,3,3,3,1,4,112.2,3,1,2,12,3,3,5,4,1,7,3,5,45,21868.996228,0.0,0.0,0,0.0,2,0.0
265,HH13110133,HS1120000016,1,1,2,4,5,2,4,108.9,3,1,2,11,1,3,5,4,1,4,4,2,45,11475.25,7871.85,765.0,1,1.0,1,2.0
266,HH17110087,HS1120000026,1,1,3,7,3,2,4,148.5,4,1,2,15,3,3,5,5,1,7,3,3,55,9432.0441836,0.0,0.0,0,1.0,2,1.0
267,HH13110132,HS1120000027,1,1,1,1,5,1,3,49.5,2,1,1,8,1,3,5,3,1,2,3,2,45,5717.98,3889.62,378.0,1,1.0,1,2.0
268,HH17110088,HS1120000028,1,1,2,2,3,1,4,92.4,3,1,1,4,1,3,4,4,1,5,3,3,45,9614.13,6719.37,653.0,1,1.0,1,2.0
269,HH17110090,HS1120000031,1,1,3,15,3,1,4,105.6,3,1,2,16,1,3,4,3,3,9,2,4,67,19236.420163,16315.860163,1585.6035143,1,1.0,1,1.0
270,HH17110092,HS1120000033,1,1,3,9,3,2,5,102.3,3,1,2,13,1,3,5,3,1,3,3,3,55,6190.5251829,3693.0851829,358.9004065,1,1.0,1,1.0
271,HH17110093,HS1120000034,1,1,3,11,3,1,4,105.6,3,1,2,12,1,1,5,1,5,1,4,2,67,9264.86,7347.06,714.0,1,1.0,1,2.0
272,HH17110094,HS1120000035,1,1,3,8,3,3,4,105.6,3,1,2,16,1,1,5,3,1,6,4,2,55,3458.6601248,1243.3001248,120.82605683,1,1.0,1,2.0
273,HH17110095,HS1120000036,1,1,2,13,3,2,5,108.9,3,1,2,17,1,3,5,4,1,6,3,3,55,8351.1832304,5772.0432304,560.93714581,1,1.0,1,2.0
274,HH17110096,HS1120000037,1,1,1,1,5,2,3,66.0,3,1,1,6,1,3,4,4,1,4,3,3,55,19433.33,15959.79,1551.0,1,1.0,1,2.0
275,HH18110072,HS1120000040,1,1,2,3,4,2,5,105.6,3,1,1,20,1,1,4,2,1,9,2,3,35,9845.53,6698.79,651.0,1,1.0,1,1.0
276,HH18110178,HS1120000041,1,1,1,1,6,3,4,66.0,3,1,1,8,1,3,5,4,1,3,1,2,35,10339.833705,7806.2737054,758.62718225,1,1.0,1,1.0
277,HH18110181,HS1120000042,1,1,3,7,3,2,2,108.9,3,1,2,15,1,3,5,4,1,4,2,2,35,14362.765819,11170.445819,1085.5632478,1,1.0,1,1.0
278,HH18110188,HS1120000043,1,1,1,2,5,2,2,66.0,3,1,1,14,1,3,5,4,1,5,3,2,55,7881.9281204,5457.5881204,530.37785426,1,1.0,1,1.0
279,HH18110031,HS1120000044,1,1,1,1,5,2,3,49.5,2,1,1,13,1,3,5,2,1,3,3,3,35,7012.5033401,4440.2433401,431.51052868,1,1.0,1,1.0
280,HH18110035,HS1120000045,1,1,2,2,4,2,5,132.0,3,1,2,21,1,3,4,2,5,9,3,3,67,8174.49,5834.43,567.0,1,1.0,1,1.0
281,HH18110149,HS1120000046,1,1,2,4,5,2,5,118.8,3,1,1,19,1,3,4,3,1,9,2,3,45,14710.61,11987.85,1165.0,1,1.0,1,1.0
282,HH18110150,HS1120000047,1,1,1,2,5,3,3,112.2,3,1,2,15,1,3,4,4,1,4,2,2,55,20127.790581,17230.450581,1674.4849933,1,1.0,1,1.0
283,HH18110184,HS1120000049,1,1,1,2,4,1,3,89.1,3,1,1,14,1,3,4,4,1,4,3,3,55,12733.380363,9254.6803627,899.38584672,1,1.0,1,1.0
284,HH18110156,HS1120000050,1,1,3,12,3,3,4,112.2,3,1,2,16,1,3,5,4,3,9,2,3,55,18910.4,14797.02,1438.0,1,1.0,1,1.0
285,HH18110157,HS1120000051,1,1,3,17,3,2,5,112.2,3,1,2,18,1,3,5,2,3,5,3,3,67,12317.74,9158.1,890.0,1,1.0,1,1.0
286,HH18110160,HS1120000052,1,1,1,1,5,2,3,66.0,3,1,1,15,1,3,5,3,1,3,2,3,35,11741.016573,8291.5565733,805.78781082,1,1.0,1,1.0
287,HH18110161,HS1120000053,1,1,1,1,6,2,4,99.0,3,1,1,16,1,3,5,4,1,4,2,2,55,16147.196807,13411.536807,1303.3563466,1,1.0,1,1.0
288,HH18110240,HS1120000054,1,1,1,1,4,1,2,89.1,4,1,1,18,1,3,5,2,5,3,2,3,67,10954.549942,7440.5899418,723.08940153,1,1.0,1,1.0
289,HH18110241,HS1120000055,1,1,3,11,3,2,3,92.4,3,1,1,16,1,3,4,4,3,4,3,5,55,24671.063589,22022.263589,2140.1616705,1,1.0,1,1.0
290,HH16110004,HS1121000002,1,1,3,21,3,1,5,105.6,3,1,2,12,1,1,5,2,3,5,3,3,67,12404.25148,9438.11148,917.212,1,1.0,1,3.0
291,HH13110043,HS1121000003,1,1,3,6,3,1,4,105.6,3,1,2,16,1,3,5,4,3,5,3,3,67,13980.163201,9410.1232012,914.49205065,1,1.0,1,1.0
292,HH13110047,HS1121000007,1,1,3,8,4,2,4,85.8,3,1,1,8,1,1,5,4,1,5,3,3,55,19274.985,17765.685,1726.5,1,1.0,1,3.0
293,HH16110005,HS1121000008,1,1,3,2,3,1,5,105.6,3,1,2,15,1,3,4,3,5,9,3,3,67,11437.885643,8924.1056431,867.26002362,1,1.0,1,1.0
294,HH15110004,HS1121000010,1,1,1,4,2,1,6,79.2,2,1,1,16,1,3,5,5,3,5,3,3,67,12344.908692,9787.2686924,951.14370189,1,1.0,1,3.0
295,HH13110049,HS1121000011,1,1,1,2,5,2,5,132.0,3,1,1,10,1,3,5,4,3,7,3,3,45,12584.207944,9664.507944,939.2136,1,1.0,1,1.0
296,HH13110050,HS1121000012,1,1,3,16,3,1,5,148.5,4,1,2,24,1,3,5,4,1,7,3,3,55,13422.61334,11463.53334,1114.046,1,1.0,1,3.0
297,HH12110002,HS1121000015,1,1,1,1,5,3,3,79.2,3,1,1,12,1,3,4,3,4,2,3,3,67,12067.609245,8667.169245,842.2905,1,1.0,1,3.0
298,HH13110042,HS1121000020,1,1,1,2,5,3,4,66.0,3,1,1,10,1,1,5,4,1,4,3,3,45,10024.668685,6939.848685,674.4265,1,1.0,1,3.0
299,HH17110099,HS1121000021,1,1,2,2,4,2,3,66.0,3,1,1,10,1,3,4,3,1,3,3,3,67,11979.746541,9397.166541,913.2329,1,1.0,1,3.0
300,HH17110101,HS1121000023,1,1,1,2,5,3,3,132.0,4,1,2,12,1,3,4,3,3,6,3,3,55,11329.802407,8410.102407,817.3083,1,1.0,1,3.0
301,HH12110001,HS1121000024,1,1,2,1,4,4,4,49.5,3,1,1,12,1,1,4,1,5,1,3,2,67,5877.201064,3228.401064,313.7416,1,1.0,1,3.0
302,HH17110102,HS1121000025,1,1,3,6,2,3,4,75.9,2,1,1,7,1,3,5,3,1,5,3,3,35,10148.008104,7384.8281039,717.67036967,1,1.0,2,4.0
303,HH18110102,HS1121000028,1,1,1,1,2,1,3,151.8,4,1,2,14,1,3,5,4,3,6,3,3,45,26976.448309,23036.788309,2238.7549377,1,1.0,1,1.0
304,HH18110106,HS1121000029,1,1,3,5,3,2,5,112.2,3,1,2,15,1,3,5,4,1,7,3,3,55,19663.235609,15379.575609,1494.6137618,1,1.0,1,1.0
305,HH18110110,HS1121000030,1,1,3,12,3,2,5,112.2,3,1,2,15,1,3,5,4,1,6,3,3,55,21160.003685,16371.523685,1591.0129917,1,1.0,1,1.0
306,HH18110007,HS1121000031,1,1,1,3,3,1,4,115.5,3,1,1,12,1,3,5,3,1,6,3,3,55,18982.171185,16172.551185,1571.6765,1,1.0,1,3.0
307,HH18110113,HS1121000032,1,1,2,2,3,3,4,66.0,2,1,1,6,1,3,5,4,1,5,3,3,55,9120.917114,6230.457114,605.4866,1,1.0,1,3.0
308,HH18110162,HS1121000033,1,1,1,2,5,3,3,108.9,3,1,1,20,1,3,5,4,1,6,3,3,67,14254.449215,11227.249215,1091.0835,1,1.0,1,3.0
309,HH18110165,HS1121000034,1,1,3,16,3,2,5,145.2,4,1,2,16,1,3,5,4,3,2,3,3,67,37748.128291,32367.968291,3145.5751498,1,1.0,1,1.0
310,HH18110167,HS1121000035,1,1,2,4,3,2,6,59.4,2,1,1,4,1,3,5,2,1,4,3,2,35,5006.61,3941.07,383.0,1,1.0,1,2.0
311,HH13110156,HS1122000004,1,1,3,3,3,1,2,72.6,3,1,1,12,3,3,4,2,3,3,3,3,67,20103.950578,956.97,93.0,0,1.0,2,1.0
312,HH13110161,HS1122000009,1,1,3,2,6,1,5,105.6,3,1,2,19,1,3,5,3,1,5,3,3,45,13339.47,11205.81,1089.0,1,1.0,1,1.0
313,HH13110162,HS1122000010,1,1,3,7,3,2,3,82.5,2,1,1,8,3,3,4,4,3,5,2,3,55,13325.908561,1183.35,115.0,0,1.0,2,1.0
