,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_mhh_age,num_hh_ann_incm,num_tot_energy_heat,num_tot_gas_heat
383,HS1125000024,HH17110133,1,1,1,2,2,2,3,99.0,3,1,1,7,1,3,4,3,1,45,25000000,13747.132075,10159.212075
384,HS1125000025,HH17110134,1,1,2,2,3,2,6,79.19999999999999,3,1,2,5,1,3,4,4,2,55,42000000,11802.785899,9305.3458992
385,HS1125000026,HH17110135,1,1,2,1,4,2,6,105.6,4,1,2,11,1,3,5,5,3,45,66000000,9682.7461379,6423.3461379
386,HS1125000027,HH17110136,1,1,2,5,4,1,6,82.5,3,1,1,6,1,3,4,4,1,35,25000000,9518.7239768,7841.7239768
387,HS2102000001,HH11210052,3,1,3,10,2,1,4,82.5,3,1,1,8,1,1,4,3,2,67,54000000,9569.2753853,6618.3969607
388,HS2103000002,HH12210004,3,1,1,2,5,4,3,82.5,3,1,1,7,2,3,3,5,1,45,54000000,7980.6,0.0
389,HS2103000003,HH13210006,3,1,2,1,5,1,4,66.0,2,1,1,6,1,3,4,4,1,35,54000000,10627.773105,7722.6931047
390,HS2103000004,HH13210007,3,1,2,1,4,1,2,66.0,2,1,1,8,1,3,4,5,1,45,54000000,11454.988302,8023.389101
391,HS2103000005,HH12210005,3,1,1,2,5,3,4,122.1,3,1,1,14,2,3,5,3,1,45,25000000,6294.66,0.0
392,HS2103000006,HH17210001,3,1,2,4,4,2,3,165.0,3,1,1,12,4,3,3,4,1,55,54000000,17650.395667,0.0
393,HS2103000007,HH14210008,3,1,3,9,3,2,6,79.19999999999999,3,1,1,10,1,3,4,3,1,67,42000000,11514.26511,8770.00511
394,HS2103000008,HH11210031,3,1,2,1,5,2,5,89.1,3,1,1,10,1,3,4,5,1,35,42000000,11777.157619,9020.857619
395,HS2103000009,HH11210047,3,1,1,2,4,1,3,66.0,2,1,1,12,1,3,4,3,3,67,25000000,10584.014946,7785.196058
396,HS2104000001,HH14210013,3,1,3,15,5,1,4,39.599999999999994,2,1,1,6,1,3,4,1,5,67,12000000,6535.34,4422.32
397,HS2104000002,HH13210032,3,1,3,14,4,1,5,79.19999999999999,2,1,1,6,1,3,4,4,1,45,54000000,11398.739986,8491.0799859
398,HS2104000003,HH13210033,3,1,3,1,5,1,5,79.19999999999999,2,1,1,6,1,3,4,3,1,45,54000000,9461.14,6550.04
399,HS2104000004,HH13210034,3,1,3,4,4,1,5,79.19999999999999,2,1,1,6,1,3,4,1,2,55,18000000,12086.762056,9075.0420557
400,HS2104000005,HH13210035,3,1,3,4,4,1,5,79.19999999999999,2,1,1,6,1,1,4,4,1,45,42000000,10190.11,7499.17
401,HS2104000006,HH13210036,3,1,3,8,4,1,5,79.19999999999999,2,1,1,6,1,3,5,5,1,45,54000000,11341.3,8281.42
402,HS2104000007,HH14210014,3,1,3,15,5,1,4,72.6,2,1,1,6,1,3,4,4,1,45,25000000,12828.32,7718.2
403,HS2104000009,HH11210043,3,1,1,1,5,2,3,62.699999999999996,1,1,1,3,2,3,3,4,1,45,42000000,7184.24,0.0
404,HS2104000010,HH11210044,3,1,2,1,5,2,2,105.6,4,1,2,5,2,3,3,2,1,55,42000000,7872.24,0.0
405,HS2104000011,HH11210045,3,1,1,2,5,3,1,95.69999999999999,3,1,2,10,2,3,3,4,1,55,42000000,7658.96,0.0
406,HS2104000012,HH11210046,3,1,1,2,5,3,2,66.0,2,1,1,6,2,3,3,2,1,55,42000000,7456.0,0.0
407,HS2104000013,HH12210027,3,1,3,1,4,1,3,79.19999999999999,2,1,1,10,1,1,4,2,5,67,18000000,7536.38,5319.3
408,HS2104000014,HH12210028,3,1,2,1,6,1,2,49.5,2,1,1,6,2,1,3,2,3,55,42000000,7442.24,0.0
409,HS2104000015,HH13210037,3,1,3,13,4,1,4,105.6,3,1,2,14,1,1,4,5,1,45,42000000,10264.18,7509.6
410,HS2105000002,HH13210008,3,1,1,1,5,1,2,122.1,2,1,1,6,1,3,4,4,1,55,54000000,9436.0616522,6394.8951743
411,HS2105000003,HH12210008,3,1,1,1,5,3,3,89.1,2,1,1,6,2,3,3,2,3,55,42000000,10909.868714,0.0
412,HS2105000004,HH12210009,3,1,2,2,4,1,5,33.0,1,0,1,4,1,3,4,1,1,45,18000000,4365.5257188,2830.3336684
413,HS2105000006,HH12210011,3,1,1,1,5,3,5,138.6,4,1,1,14,2,3,3,2,1,67,42000000,6522.0411025,0.0
414,HS2105000008,HH13210009,3,1,1,1,6,2,4,105.6,2,1,1,10,1,3,4,3,1,35,54000000,9536.9394951,6457.2298948
415,HS2105000009,HH12210013,3,1,1,1,5,3,2,59.4,2,1,1,7,4,3,3,2,1,55,25000000,3391.8624474,0.0
416,HS2105000011,HH11210018,3,1,2,1,6,2,3,89.1,3,1,1,12,2,3,3,4,1,45,54000000,10828.24544,0.0
417,HS2105000013,HH13210011,3,1,3,3,4,2,4,72.6,3,1,1,7,1,3,4,4,1,55,42000000,11889.5617,9138.7436207
418,HS2105000014,HH13210012,3,1,3,6,4,2,5,102.3,3,1,2,7,1,3,4,5,3,55,54000000,9340.5069157,6276.4192495
419,HS2105000017,HH16210003,3,1,1,2,5,2,1,62.699999999999996,2,1,1,3,2,3,3,2,5,67,12000000,6003.6772518,0.0
420,HS2105000019,HH14210003,3,1,3,31,4,1,6,79.19999999999999,2,1,1,10,1,1,4,5,1,35,42000000,8970.5084929,6466.1884929
421,HS2105000020,HH11210021,3,1,3,14,4,2,6,99.0,3,1,2,7,1,1,4,4,1,45,42000000,8736.8527854,5844.9813378
422,HS2105000022,HH11210022,3,1,1,2,5,2,3,82.5,3,1,1,8,2,3,3,4,5,45,25000000,6891.7735462,0.0
423,HS2105000030,HH15210006,3,1,3,2,4,1,5,89.1,3,1,1,10,1,3,4,4,1,55,54000000,12053.63,8875.93
424,HS2105000032,HH13210014,3,1,3,3,4,1,4,82.5,3,1,1,16,1,1,4,4,1,45,54000000,10031.99,7102.83
425,HS2105000033,HH13210015,3,1,3,5,4,1,4,82.5,3,1,1,16,1,1,4,4,1,45,54000000,10068.97,7102.83
426,HS2105000036,HH14210005,3,1,3,4,4,3,2,59.4,2,1,1,10,1,1,4,5,2,55,42000000,7715.390823,4872.5708902
427,HS2105000038,HH13210018,3,1,1,2,4,1,2,49.5,2,1,1,9,2,3,3,5,1,55,54000000,11378.38,0.0
428,HS2105000039,HH11210024,3,1,1,1,6,1,3,82.5,3,1,1,10,2,3,3,4,1,55,42000000,7022.2862133,0.0
429,HS2105000043,HH13210020,3,1,3,3,4,2,5,108.89999999999999,3,1,2,7,1,3,4,4,3,55,54000000,7972.9734672,5192.4636948
430,HS2105000044,HH13210021,3,1,1,1,6,2,3,66.0,3,1,1,6,2,3,3,3,5,45,12000000,4690.6674758,0.0
431,HS2105000045,HH14210007,3,1,2,1,5,3,4,79.19999999999999,3,1,1,6,1,3,4,4,3,35,42000000,11746.08,8010.24
432,HS2105000046,HH13210022,3,1,3,2,4,1,5,72.6,2,1,1,14,1,1,4,3,5,35,42000000,10962.91,6977.67
433,HS2105000048,HH12210020,3,1,3,6,5,2,4,115.5,3,1,2,15,1,3,4,5,3,45,54000000,10864.169292,7508.160573
434,HS2105000050,HH13210025,3,1,2,2,4,2,5,82.5,2,1,1,12,1,3,4,4,1,45,54000000,11925.45,7812.07
